disambiguation_id,alumni_id,candidate_id,name_score,affiliation_score,timeline_score,field_score,cross_validation_bonus,final_score,confidence_level,decision_label,review_flag,evaluated_at
DIS-00008344,ALM-2019-04-184,CAND-ALM-2019-04-184-02,0.97,0.51,0.81,0.62,0.0,0.75,Sedang,Perlu verifikasi,Yes,2023-06-13
DIS-00008345,ALM-2019-04-184,CAND-ALM-2019-04-184-03,0.78,0.65,0.91,0.77,0.03,0.8,Tinggi,Kemungkinan kuat,No,2026-11-15
DIS-00008346,ALM-2019-04-185,CAND-ALM-2019-04-185-01,0.99,0.44,0.58,0.37,0.08,0.73,Sedang,Perlu verifikasi,Yes,2026-08-12
DIS-00008347,ALM-2019-04-185,CAND-ALM-2019-04-185-02,0.9,1.0,0.67,0.48,0.03,0.85,Tinggi,Kemungkinan kuat,No,2023-07-14
DIS-00008348,ALM-2019-04-185,CAND-ALM-2019-04-185-03,0.79,0.97,0.72,0.67,0.0,0.81,Tinggi,Kemungkinan kuat,No,2023-03-05
DIS-00008349,ALM-2019-04-185,CAND-ALM-2019-04-185-04,0.93,0.85,0.75,0.51,0.08,0.89,Tinggi,Kemungkinan kuat,No,2026-01-12
DIS-00008350,ALM-2019-04-186,CAND-ALM-2019-04-186-01,0.95,0.87,0.62,0.68,0.0,0.82,Tinggi,Kemungkinan kuat,No,2025-06-14
DIS-00008351,ALM-2019-04-186,CAND-ALM-2019-04-186-02,0.93,0.86,0.6,0.56,0.03,0.82,Tinggi,Kemungkinan kuat,No,2024-05-24
DIS-00008352,ALM-2019-04-187,CAND-ALM-2019-04-187-01,0.78,0.24,0.88,0.7,0.0,0.63,Sedang,Perlu verifikasi,Yes,2026-09-05
DIS-00008353,ALM-2019-04-187,CAND-ALM-2019-04-187-02,0.91,0.28,0.55,0.81,0.08,0.71,Sedang,Perlu verifikasi,Yes,2026-10-16
DIS-00008354,ALM-2019-04-187,CAND-ALM-2019-04-187-03,0.98,0.3,0.73,0.37,0.05,0.68,Sedang,Perlu verifikasi,Yes,2023-02-03
DIS-00008355,ALM-2019-04-187,CAND-ALM-2019-04-187-04,0.92,0.97,0.96,0.78,0.05,0.97,Tinggi,Kemungkinan kuat,No,2025-07-07
DIS-00008356,ALM-2019-04-188,CAND-ALM-2019-04-188-01,0.93,0.86,0.91,0.36,0.08,0.9,Tinggi,Kemungkinan kuat,No,2025-07-26
DIS-00008357,ALM-2019-04-188,CAND-ALM-2019-04-188-02,0.98,0.62,0.92,0.81,0.0,0.83,Tinggi,Kemungkinan kuat,No,2026-11-26
DIS-00008358,ALM-2019-04-188,CAND-ALM-2019-04-188-03,0.71,0.76,0.97,0.37,0.0,0.73,Sedang,Perlu verifikasi,Yes,2026-10-28
DIS-00008359,ALM-2019-04-189,CAND-ALM-2019-04-189-01,0.88,0.68,0.83,0.61,0.03,0.8,Tinggi,Kemungkinan kuat,No,2026-06-11
DIS-00008360,ALM-2019-04-189,CAND-ALM-2019-04-189-02,0.73,0.89,0.85,0.56,0.05,0.83,Tinggi,Kemungkinan kuat,No,2023-04-09
DIS-00008361,ALM-2019-04-189,CAND-ALM-2019-04-189-03,0.76,0.89,0.87,0.38,0.03,0.79,Sedang,Perlu verifikasi,Yes,2025-09-05
DIS-00008362,ALM-2019-04-190,CAND-ALM-2019-04-190-01,0.87,0.67,0.88,0.4,0.03,0.77,Sedang,Perlu verifikasi,Yes,2023-01-15
DIS-00008363,ALM-2019-04-190,CAND-ALM-2019-04-190-02,0.91,0.7,0.93,0.63,0.05,0.86,Tinggi,Kemungkinan kuat,No,2024-03-21
DIS-00008364,ALM-2019-04-190,CAND-ALM-2019-04-190-03,0.95,0.7,0.73,0.46,0.08,0.84,Tinggi,Kemungkinan kuat,No,2023-02-17
DIS-00008365,ALM-2019-04-190,CAND-ALM-2019-04-190-04,0.87,0.44,0.82,0.38,0.08,0.74,Sedang,Perlu verifikasi,Yes,2024-09-08
DIS-00008366,ALM-2019-04-191,CAND-ALM-2019-04-191-01,0.91,0.83,0.96,0.78,0.0,0.88,Tinggi,Kemungkinan kuat,No,2026-05-25
DIS-00008367,ALM-2019-04-191,CAND-ALM-2019-04-191-02,0.9,0.7,0.97,0.5,0.03,0.82,Tinggi,Kemungkinan kuat,No,2026-04-27
DIS-00008368,ALM-2019-04-191,CAND-ALM-2019-04-191-03,0.88,0.47,0.57,0.71,0.05,0.72,Sedang,Perlu verifikasi,Yes,2025-07-12
DIS-00008369,ALM-2019-04-192,CAND-ALM-2019-04-192-01,0.86,0.77,0.66,0.46,0.0,0.73,Sedang,Perlu verifikasi,Yes,2024-02-25
DIS-00008370,ALM-2019-04-192,CAND-ALM-2019-04-192-02,0.81,0.68,0.86,0.37,0.0,0.71,Sedang,Perlu verifikasi,Yes,2025-08-05
DIS-00008371,ALM-2019-04-193,CAND-ALM-2019-04-193-01,0.98,0.51,0.89,0.67,0.03,0.8,Tinggi,Kemungkinan kuat,No,2025-06-19
DIS-00008372,ALM-2019-04-193,CAND-ALM-2019-04-193-02,0.71,0.79,0.86,0.46,0.0,0.73,Sedang,Perlu verifikasi,Yes,2025-03-20
DIS-00008373,ALM-2019-04-193,CAND-ALM-2019-04-193-03,0.71,0.37,0.86,0.54,0.03,0.64,Sedang,Perlu verifikasi,Yes,2025-10-19
DIS-00008374,ALM-2019-04-193,CAND-ALM-2019-04-193-04,0.72,0.95,0.91,0.51,0.0,0.8,Tinggi,Kemungkinan kuat,No,2024-06-28
DIS-00008375,ALM-2019-04-194,CAND-ALM-2019-04-194-01,0.96,0.63,0.92,0.63,0.05,0.85,Tinggi,Kemungkinan kuat,No,2024-09-16
DIS-00008376,ALM-2019-04-194,CAND-ALM-2019-04-194-02,0.93,0.72,0.67,0.42,0.08,0.82,Tinggi,Kemungkinan kuat,No,2025-12-02
DIS-00008377,ALM-2019-04-194,CAND-ALM-2019-04-194-03,0.8,0.84,0.66,0.49,0.0,0.74,Sedang,Perlu verifikasi,Yes,2025-08-01
DIS-00008378,ALM-2019-04-194,CAND-ALM-2019-04-194-04,0.75,0.63,0.57,0.46,0.08,0.71,Sedang,Perlu verifikasi,Yes,2026-09-09
DIS-00008379,ALM-2019-04-195,CAND-ALM-2019-04-195-01,0.98,0.98,0.99,0.55,0.03,0.95,Tinggi,Kemungkinan kuat,No,2023-08-18
DIS-00008380,ALM-2019-04-195,CAND-ALM-2019-04-195-02,0.8,0.7,0.86,0.81,0.08,0.86,Tinggi,Kemungkinan kuat,No,2026-02-02
DIS-00008381,ALM-2019-04-196,CAND-ALM-2019-04-196-01,0.82,0.64,0.68,0.56,0.0,0.7,Sedang,Perlu verifikasi,Yes,2023-10-18
DIS-00008382,ALM-2019-04-196,CAND-ALM-2019-04-196-02,0.94,0.75,0.63,0.68,0.0,0.78,Sedang,Perlu verifikasi,Yes,2023-10-09
DIS-00008383,ALM-2019-04-196,CAND-ALM-2019-04-196-03,0.7,0.73,0.88,0.75,0.0,0.75,Sedang,Perlu verifikasi,Yes,2024-01-23
DIS-00008384,ALM-2019-04-197,CAND-ALM-2019-04-197-01,0.83,0.67,0.65,0.66,0.03,0.75,Sedang,Perlu verifikasi,Yes,2026-08-28
DIS-00008385,ALM-2019-04-197,CAND-ALM-2019-04-197-02,1.0,0.77,0.55,0.4,0.08,0.83,Tinggi,Kemungkinan kuat,No,2023-11-03
DIS-00008386,ALM-2019-04-197,CAND-ALM-2019-04-197-03,0.97,0.94,0.59,0.79,0.08,0.94,Tinggi,Kemungkinan kuat,No,2023-11-27
DIS-00008387,ALM-2019-04-198,CAND-ALM-2019-04-198-01,0.98,0.78,0.92,0.66,0.03,0.89,Tinggi,Kemungkinan kuat,No,2023-03-23
DIS-00008388,ALM-2019-04-198,CAND-ALM-2019-04-198-02,0.97,0.97,0.8,0.71,0.05,0.95,Tinggi,Kemungkinan kuat,No,2024-04-24
DIS-00008389,ALM-2019-04-199,CAND-ALM-2019-04-199-01,0.83,0.48,0.82,0.79,0.03,0.75,Sedang,Perlu verifikasi,Yes,2023-12-27
DIS-00008390,ALM-2019-04-199,CAND-ALM-2019-04-199-02,0.78,0.74,0.85,0.76,0.0,0.78,Sedang,Perlu verifikasi,Yes,2026-05-12
DIS-00008391,ALM-2019-04-200,CAND-ALM-2019-04-200-01,0.99,0.78,0.83,0.44,0.08,0.89,Tinggi,Kemungkinan kuat,No,2026-06-10
DIS-00008392,ALM-2019-04-200,CAND-ALM-2019-04-200-02,0.86,0.74,0.99,0.45,0.03,0.82,Tinggi,Kemungkinan kuat,No,2026-02-27
DIS-00008393,ALM-2019-04-200,CAND-ALM-2019-04-200-03,0.96,0.32,0.6,0.42,0.0,0.61,Sedang,Perlu verifikasi,Yes,2026-03-23
DIS-00008394,ALM-2019-04-200,CAND-ALM-2019-04-200-04,0.92,0.74,0.94,0.47,0.05,0.85,Tinggi,Kemungkinan kuat,No,2024-09-14
DIS-00008395,ALM-2020-04-001,CAND-ALM-2020-04-001-01,0.92,0.74,0.95,0.95,0.03,0.91,Tinggi,Kemungkinan kuat,No,2026-12-26
DIS-00008396,ALM-2020-04-001,CAND-ALM-2020-04-001-02,0.91,0.25,1.0,0.36,0.03,0.68,Sedang,Perlu verifikasi,Yes,2026-01-10
DIS-00008397,ALM-2020-04-001,CAND-ALM-2020-04-001-03,0.88,0.76,0.98,0.66,0.05,0.88,Tinggi,Kemungkinan kuat,No,2026-06-05
DIS-00008398,ALM-2020-04-001,CAND-ALM-2020-04-001-04,0.71,0.71,0.86,0.78,0.05,0.8,Tinggi,Kemungkinan kuat,No,2025-02-25
DIS-00008399,ALM-2020-04-002,CAND-ALM-2020-04-002-01,0.94,0.94,0.97,0.57,0.08,0.97,Tinggi,Kemungkinan kuat,No,2024-04-24
DIS-00008400,ALM-2020-04-002,CAND-ALM-2020-04-002-02,0.86,0.91,0.83,0.64,0.08,0.92,Tinggi,Kemungkinan kuat,No,2026-07-22
DIS-00008401,ALM-2020-04-002,CAND-ALM-2020-04-002-03,0.93,0.24,0.82,0.6,0.05,0.7,Sedang,Perlu verifikasi,Yes,2026-11-03
DIS-00008402,ALM-2020-04-002,CAND-ALM-2020-04-002-04,0.81,0.29,0.76,0.78,0.03,0.67,Sedang,Perlu verifikasi,Yes,2025-09-25
DIS-00008403,ALM-2020-04-003,CAND-ALM-2020-04-003-01,0.73,0.65,0.98,0.76,0.03,0.79,Sedang,Perlu verifikasi,Yes,2026-09-03
DIS-00008404,ALM-2020-04-003,CAND-ALM-2020-04-003-02,0.91,0.73,0.92,0.77,0.0,0.84,Tinggi,Kemungkinan kuat,No,2026-01-10
DIS-00008405,ALM-2020-04-004,CAND-ALM-2020-04-004-01,0.85,0.88,0.82,0.76,0.08,0.92,Tinggi,Kemungkinan kuat,No,2026-12-09
DIS-00008406,ALM-2020-04-004,CAND-ALM-2020-04-004-02,0.73,0.27,0.97,0.75,0.05,0.69,Sedang,Perlu verifikasi,Yes,2026-10-23
DIS-00008407,ALM-2020-04-004,CAND-ALM-2020-04-004-03,0.81,0.9,0.82,0.79,0.05,0.89,Tinggi,Kemungkinan kuat,No,2025-04-13
DIS-00008408,ALM-2020-04-005,CAND-ALM-2020-04-005-01,0.93,0.65,0.89,0.61,0.05,0.84,Tinggi,Kemungkinan kuat,No,2026-06-25
DIS-00008409,ALM-2020-04-005,CAND-ALM-2020-04-005-02,0.86,0.71,0.92,0.35,0.03,0.78,Sedang,Perlu verifikasi,Yes,2024-04-08
DIS-00008410,ALM-2020-04-005,CAND-ALM-2020-04-005-03,0.97,0.96,0.85,0.69,0.05,0.95,Tinggi,Kemungkinan kuat,No,2026-05-12
DIS-00008411,ALM-2020-04-006,CAND-ALM-2020-04-006-01,0.96,0.81,0.98,0.39,0.05,0.88,Tinggi,Kemungkinan kuat,No,2024-06-28
DIS-00008412,ALM-2020-04-006,CAND-ALM-2020-04-006-02,0.89,0.67,0.88,0.39,0.05,0.8,Tinggi,Kemungkinan kuat,No,2024-12-06
DIS-00008413,ALM-2020-04-006,CAND-ALM-2020-04-006-03,0.91,0.67,0.72,0.66,0.03,0.79,Sedang,Perlu verifikasi,Yes,2024-04-02
DIS-00008414,ALM-2020-04-007,CAND-ALM-2020-04-007-01,0.92,0.72,0.97,0.35,0.08,0.86,Tinggi,Kemungkinan kuat,No,2025-10-25
DIS-00008415,ALM-2020-04-007,CAND-ALM-2020-04-007-02,0.81,0.74,0.89,0.58,0.08,0.85,Tinggi,Kemungkinan kuat,No,2025-09-16
DIS-00008416,ALM-2020-04-007,CAND-ALM-2020-04-007-03,0.82,0.96,0.86,0.65,0.05,0.89,Tinggi,Kemungkinan kuat,No,2026-12-21
DIS-00008417,ALM-2020-04-008,CAND-ALM-2020-04-008-01,0.76,0.85,0.89,0.41,0.08,0.84,Tinggi,Kemungkinan kuat,No,2026-03-21
DIS-00008418,ALM-2020-04-008,CAND-ALM-2020-04-008-02,1.0,0.7,0.99,0.7,0.0,0.86,Tinggi,Kemungkinan kuat,No,2026-02-21
DIS-00008419,ALM-2020-04-009,CAND-ALM-2020-04-009-01,0.89,0.48,0.93,0.54,0.05,0.77,Sedang,Perlu verifikasi,Yes,2026-02-28
DIS-00008420,ALM-2020-04-009,CAND-ALM-2020-04-009-02,0.82,0.98,0.88,0.71,0.03,0.89,Tinggi,Kemungkinan kuat,No,2026-06-08
DIS-00008421,ALM-2020-04-010,CAND-ALM-2020-04-010-01,0.79,0.68,0.96,0.77,0.05,0.84,Tinggi,Kemungkinan kuat,No,2026-05-16
DIS-00008422,ALM-2020-04-010,CAND-ALM-2020-04-010-02,0.99,0.21,0.84,0.66,0.05,0.73,Sedang,Perlu verifikasi,Yes,2026-05-01
DIS-00008423,ALM-2020-04-010,CAND-ALM-2020-04-010-03,0.88,0.74,0.89,0.49,0.03,0.81,Tinggi,Kemungkinan kuat,No,2026-11-19
DIS-00008424,ALM-2020-04-010,CAND-ALM-2020-04-010-04,0.9,0.68,0.91,0.82,0.05,0.87,Tinggi,Kemungkinan kuat,No,2026-01-25
DIS-00008425,ALM-2020-04-011,CAND-ALM-2020-04-011-01,1.0,0.61,0.97,0.6,0.08,0.9,Tinggi,Kemungkinan kuat,No,2026-02-06
DIS-00008426,ALM-2020-04-011,CAND-ALM-2020-04-011-02,0.93,0.39,0.96,0.38,0.05,0.74,Sedang,Perlu verifikasi,Yes,2025-01-14
DIS-00008427,ALM-2020-04-011,CAND-ALM-2020-04-011-03,0.82,0.73,0.85,0.73,0.05,0.84,Tinggi,Kemungkinan kuat,No,2026-12-07
DIS-00008428,ALM-2020-04-012,CAND-ALM-2020-04-012-01,0.94,0.73,0.98,0.51,0.08,0.9,Tinggi,Kemungkinan kuat,No,2024-06-07
DIS-00008429,ALM-2020-04-012,CAND-ALM-2020-04-012-02,1.0,0.9,0.99,0.66,0.08,0.99,Tinggi,Kemungkinan kuat,No,2025-10-04
DIS-00008430,ALM-2020-04-012,CAND-ALM-2020-04-012-03,0.84,0.77,0.78,0.46,0.05,0.8,Tinggi,Kemungkinan kuat,No,2025-12-14
DIS-00008431,ALM-2020-04-013,CAND-ALM-2020-04-013-01,0.82,0.91,1.0,0.39,0.03,0.85,Tinggi,Kemungkinan kuat,No,2026-02-11
DIS-00008432,ALM-2020-04-013,CAND-ALM-2020-04-013-02,0.93,0.73,0.89,0.42,0.08,0.87,Tinggi,Kemungkinan kuat,No,2026-02-19
DIS-00008433,ALM-2020-04-013,CAND-ALM-2020-04-013-03,0.89,0.24,0.97,0.36,0.08,0.71,Sedang,Perlu verifikasi,Yes,2025-08-22
DIS-00008434,ALM-2020-04-013,CAND-ALM-2020-04-013-04,0.9,0.96,0.94,0.73,0.05,0.95,Tinggi,Kemungkinan kuat,No,2026-07-17
DIS-00008435,ALM-2020-04-014,CAND-ALM-2020-04-014-01,0.84,0.51,0.95,0.55,0.08,0.8,Tinggi,Kemungkinan kuat,No,2026-06-15
DIS-00008436,ALM-2020-04-014,CAND-ALM-2020-04-014-02,0.87,0.65,0.96,0.78,0.05,0.86,Tinggi,Kemungkinan kuat,No,2024-04-22
DIS-00008437,ALM-2020-04-014,CAND-ALM-2020-04-014-03,0.94,0.58,0.63,0.69,0.03,0.76,Sedang,Perlu verifikasi,Yes,2025-02-28
DIS-00008438,ALM-2020-04-014,CAND-ALM-2020-04-014-04,0.89,0.61,0.81,0.68,0.08,0.84,Tinggi,Kemungkinan kuat,No,2025-08-12
DIS-00008439,ALM-2020-04-015,CAND-ALM-2020-04-015-01,0.8,0.98,0.84,0.77,0.08,0.94,Tinggi,Kemungkinan kuat,No,2025-02-19
DIS-00008440,ALM-2020-04-015,CAND-ALM-2020-04-015-02,0.96,0.83,0.91,0.65,0.0,0.86,Tinggi,Kemungkinan kuat,No,2026-03-04
DIS-00008441,ALM-2020-04-015,CAND-ALM-2020-04-015-03,0.86,0.61,0.84,0.42,0.05,0.77,Sedang,Perlu verifikasi,Yes,2025-01-15
DIS-00008442,ALM-2020-04-016,CAND-ALM-2020-04-016-01,0.8,0.9,0.94,0.63,0.08,0.91,Tinggi,Kemungkinan kuat,No,2026-04-05
DIS-00008443,ALM-2020-04-016,CAND-ALM-2020-04-016-02,0.98,0.8,0.88,0.69,0.03,0.89,Tinggi,Kemungkinan kuat,No,2026-06-28
DIS-00008444,ALM-2020-04-017,CAND-ALM-2020-04-017-01,0.92,0.78,0.99,0.36,0.0,0.81,Tinggi,Kemungkinan kuat,No,2025-06-16
DIS-00008445,ALM-2020-04-017,CAND-ALM-2020-04-017-02,0.8,0.8,0.97,0.64,0.03,0.84,Tinggi,Kemungkinan kuat,No,2026-07-04
DIS-00008446,ALM-2020-04-017,CAND-ALM-2020-04-017-03,0.98,0.47,0.66,0.66,0.05,0.77,Sedang,Perlu verifikasi,Yes,2025-10-05
DIS-00008447,ALM-2020-04-018,CAND-ALM-2020-04-018-01,0.76,0.42,0.86,0.92,0.08,0.78,Sedang,Perlu verifikasi,Yes,2026-06-03
DIS-00008448,ALM-2020-04-018,CAND-ALM-2020-04-018-02,0.72,0.33,0.97,0.76,0.03,0.69,Sedang,Perlu verifikasi,Yes,2026-11-15
DIS-00008449,ALM-2020-04-018,CAND-ALM-2020-04-018-03,0.75,0.5,0.9,0.69,0.08,0.78,Sedang,Perlu verifikasi,Yes,2025-06-08
DIS-00008450,ALM-2020-04-019,CAND-ALM-2020-04-019-01,0.87,0.93,0.99,0.48,0.08,0.93,Tinggi,Kemungkinan kuat,No,2025-01-08
DIS-00008451,ALM-2020-04-019,CAND-ALM-2020-04-019-02,0.76,0.46,0.85,0.53,0.05,0.7,Sedang,Perlu verifikasi,Yes,2026-07-02
DIS-00008452,ALM-2020-04-019,CAND-ALM-2020-04-019-03,0.81,0.72,0.86,0.46,0.05,0.79,Sedang,Perlu verifikasi,Yes,2025-04-17
DIS-00008453,ALM-2020-04-020,CAND-ALM-2020-04-020-01,0.87,0.61,0.97,0.75,0.05,0.84,Tinggi,Kemungkinan kuat,No,2025-05-01
DIS-00008454,ALM-2020-04-020,CAND-ALM-2020-04-020-02,0.96,0.7,0.99,0.58,0.0,0.83,Tinggi,Kemungkinan kuat,No,2026-08-23
DIS-00008455,ALM-2020-04-021,CAND-ALM-2020-04-021-01,0.85,0.64,0.86,0.8,0.05,0.83,Tinggi,Kemungkinan kuat,No,2026-04-28
DIS-00008456,ALM-2020-04-021,CAND-ALM-2020-04-021-02,0.88,0.75,0.93,0.81,0.05,0.89,Tinggi,Kemungkinan kuat,No,2024-09-06
DIS-00008457,ALM-2020-04-021,CAND-ALM-2020-04-021-03,0.74,0.62,0.61,0.69,0.03,0.7,Sedang,Perlu verifikasi,Yes,2026-05-25
DIS-00008458,ALM-2020-04-021,CAND-ALM-2020-04-021-04,0.98,0.96,0.89,0.74,0.03,0.95,Tinggi,Kemungkinan kuat,No,2026-05-03
DIS-00008459,ALM-2020-04-022,CAND-ALM-2020-04-022-01,0.8,0.78,0.96,0.48,0.08,0.86,Tinggi,Kemungkinan kuat,No,2026-01-13
DIS-00008460,ALM-2020-04-022,CAND-ALM-2020-04-022-02,0.82,0.76,0.99,0.52,0.08,0.87,Tinggi,Kemungkinan kuat,No,2025-11-25
DIS-00008461,ALM-2020-04-022,CAND-ALM-2020-04-022-03,0.84,0.66,0.92,0.96,0.03,0.85,Tinggi,Kemungkinan kuat,No,2026-06-14
DIS-00008462,ALM-2020-04-022,CAND-ALM-2020-04-022-04,0.77,0.69,0.92,0.49,0.0,0.73,Sedang,Perlu verifikasi,Yes,2026-02-17
DIS-00008463,ALM-2020-04-023,CAND-ALM-2020-04-023-01,0.8,0.31,0.83,0.78,0.08,0.74,Sedang,Perlu verifikasi,Yes,2025-11-17
DIS-00008464,ALM-2020-04-023,CAND-ALM-2020-04-023-02,0.98,1.0,0.84,0.99,0.08,0.99,Tinggi,Kemungkinan kuat,No,2025-03-17
DIS-00008465,ALM-2020-04-023,CAND-ALM-2020-04-023-03,0.71,0.69,0.93,0.57,0.08,0.81,Tinggi,Kemungkinan kuat,No,2026-09-13
DIS-00008466,ALM-2020-04-023,CAND-ALM-2020-04-023-04,0.81,0.74,0.92,0.38,0.08,0.83,Tinggi,Kemungkinan kuat,No,2024-10-27
DIS-00008467,ALM-2020-04-024,CAND-ALM-2020-04-024-01,0.85,0.97,0.61,0.71,0.05,0.87,Tinggi,Kemungkinan kuat,No,2026-12-09
DIS-00008468,ALM-2020-04-024,CAND-ALM-2020-04-024-02,0.81,0.45,0.83,0.5,0.08,0.74,Sedang,Perlu verifikasi,Yes,2025-11-16
DIS-00008469,ALM-2020-04-024,CAND-ALM-2020-04-024-03,0.95,0.72,0.86,0.69,0.0,0.82,Tinggi,Kemungkinan kuat,No,2026-02-12
DIS-00008470,ALM-2020-04-025,CAND-ALM-2020-04-025-01,0.89,0.72,0.86,0.43,0.03,0.79,Sedang,Perlu verifikasi,Yes,2025-07-23
DIS-00008471,ALM-2020-04-025,CAND-ALM-2020-04-025-02,0.73,0.94,0.9,0.35,0.03,0.8,Tinggi,Kemungkinan kuat,No,2025-09-13
DIS-00008472,ALM-2020-04-026,CAND-ALM-2020-04-026-01,0.99,0.77,0.82,0.68,0.0,0.84,Tinggi,Kemungkinan kuat,No,2026-05-05
DIS-00008473,ALM-2020-04-026,CAND-ALM-2020-04-026-02,0.93,0.74,0.97,0.78,0.0,0.86,Tinggi,Kemungkinan kuat,No,2026-03-01
DIS-00008474,ALM-2020-04-026,CAND-ALM-2020-04-026-03,0.98,0.66,0.91,0.54,0.08,0.88,Tinggi,Kemungkinan kuat,No,2026-02-04
DIS-00008475,ALM-2020-04-027,CAND-ALM-2020-04-027-01,0.77,0.56,0.88,0.45,0.03,0.71,Sedang,Perlu verifikasi,Yes,2025-11-24
DIS-00008476,ALM-2020-04-027,CAND-ALM-2020-04-027-02,0.75,0.83,0.96,0.36,0.03,0.79,Sedang,Perlu verifikasi,Yes,2026-11-20
DIS-00008477,ALM-2020-04-027,CAND-ALM-2020-04-027-03,0.77,0.8,0.87,0.61,0.05,0.83,Tinggi,Kemungkinan kuat,No,2026-05-05
DIS-00008478,ALM-2020-04-027,CAND-ALM-2020-04-027-04,0.73,0.95,0.88,0.77,0.08,0.91,Tinggi,Kemungkinan kuat,No,2026-04-25
DIS-00008479,ALM-2020-04-028,CAND-ALM-2020-04-028-01,0.8,0.71,0.8,0.77,0.08,0.85,Tinggi,Kemungkinan kuat,No,2025-03-28
DIS-00008480,ALM-2020-04-028,CAND-ALM-2020-04-028-02,0.93,0.63,0.82,0.66,0.0,0.78,Sedang,Perlu verifikasi,Yes,2026-11-24
DIS-00008481,ALM-2020-04-028,CAND-ALM-2020-04-028-03,0.93,0.99,0.71,0.64,0.03,0.89,Tinggi,Kemungkinan kuat,No,2024-11-19
DIS-00008482,ALM-2020-04-028,CAND-ALM-2020-04-028-04,0.86,0.88,0.92,0.75,0.05,0.91,Tinggi,Kemungkinan kuat,No,2026-06-16
DIS-00008483,ALM-2020-04-029,CAND-ALM-2020-04-029-01,0.96,0.44,0.87,0.94,0.03,0.81,Tinggi,Kemungkinan kuat,No,2025-11-27
DIS-00008484,ALM-2020-04-029,CAND-ALM-2020-04-029-02,0.9,0.77,0.89,0.6,0.08,0.89,Tinggi,Kemungkinan kuat,No,2024-10-27
DIS-00008485,ALM-2020-04-029,CAND-ALM-2020-04-029-03,1.0,0.84,0.92,0.37,0.03,0.87,Tinggi,Kemungkinan kuat,No,2026-07-16
DIS-00008486,ALM-2020-04-029,CAND-ALM-2020-04-029-04,0.77,0.73,0.93,0.54,0.0,0.76,Sedang,Perlu verifikasi,Yes,2026-01-17
DIS-00008487,ALM-2020-04-030,CAND-ALM-2020-04-030-01,0.89,0.71,0.82,0.67,0.03,0.82,Tinggi,Kemungkinan kuat,No,2026-06-24
DIS-00008488,ALM-2020-04-030,CAND-ALM-2020-04-030-02,0.86,0.82,0.68,0.54,0.0,0.76,Sedang,Perlu verifikasi,Yes,2025-05-03
DIS-00008489,ALM-2020-04-030,CAND-ALM-2020-04-030-03,0.88,0.29,0.87,0.71,0.03,0.71,Sedang,Perlu verifikasi,Yes,2025-09-13
DIS-00008490,ALM-2020-04-030,CAND-ALM-2020-04-030-04,0.95,0.86,0.88,0.65,0.08,0.94,Tinggi,Kemungkinan kuat,No,2026-02-23
DIS-00008491,ALM-2020-04-031,CAND-ALM-2020-04-031-01,0.82,0.55,0.92,0.6,0.0,0.73,Sedang,Perlu verifikasi,Yes,2024-09-11
DIS-00008492,ALM-2020-04-031,CAND-ALM-2020-04-031-02,0.79,0.72,0.97,0.8,0.0,0.81,Tinggi,Kemungkinan kuat,No,2026-07-21
DIS-00008493,ALM-2020-04-031,CAND-ALM-2020-04-031-03,0.96,0.44,0.69,0.76,0.05,0.77,Sedang,Perlu verifikasi,Yes,2026-10-04
DIS-00008494,ALM-2020-04-032,CAND-ALM-2020-04-032-01,0.95,0.49,0.97,0.65,0.05,0.82,Tinggi,Kemungkinan kuat,No,2026-06-15
DIS-00008495,ALM-2020-04-032,CAND-ALM-2020-04-032-02,0.84,0.66,0.9,0.46,0.08,0.82,Tinggi,Kemungkinan kuat,No,2026-05-05
DIS-00008496,ALM-2020-04-032,CAND-ALM-2020-04-032-03,0.74,0.99,0.95,0.64,0.03,0.87,Tinggi,Kemungkinan kuat,No,2026-11-24
DIS-00008497,ALM-2020-04-033,CAND-ALM-2020-04-033-01,0.81,0.34,0.9,0.76,0.0,0.68,Sedang,Perlu verifikasi,Yes,2025-03-28
DIS-00008498,ALM-2020-04-033,CAND-ALM-2020-04-033-02,0.75,0.76,0.93,0.59,0.05,0.82,Tinggi,Kemungkinan kuat,No,2024-12-11
DIS-00008499,ALM-2020-04-033,CAND-ALM-2020-04-033-03,0.74,0.65,0.88,0.59,0.05,0.77,Sedang,Perlu verifikasi,Yes,2025-05-09
DIS-00008500,ALM-2020-04-034,CAND-ALM-2020-04-034-01,0.77,0.77,0.82,0.74,0.05,0.83,Tinggi,Kemungkinan kuat,No,2025-07-14
DIS-00008501,ALM-2020-04-034,CAND-ALM-2020-04-034-02,0.86,0.66,0.96,0.54,0.05,0.82,Tinggi,Kemungkinan kuat,No,2024-01-23
DIS-00008502,ALM-2020-04-035,CAND-ALM-2020-04-035-01,0.88,0.74,0.87,0.51,0.05,0.83,Tinggi,Kemungkinan kuat,No,2024-12-12
DIS-00008503,ALM-2020-04-035,CAND-ALM-2020-04-035-02,0.87,0.57,0.89,0.69,0.05,0.81,Tinggi,Kemungkinan kuat,No,2026-11-04
DIS-00008504,ALM-2020-04-035,CAND-ALM-2020-04-035-03,0.94,0.54,0.93,0.45,0.0,0.74,Sedang,Perlu verifikasi,Yes,2024-12-09
